BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,Volume,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2019,November,,,XKP534539,TotalColorImpressions,17251,17251,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP534539,TotalBlackImpressions,476591,476591,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP531775,TotalColorImpressions,64483,64483,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536981,TotalColorImpressions,158249,158249,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536981,TotalBlackImpressions,1156831,1156831,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536964,TotalBlackImpressions,339421,339421,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537175,TotalColorImpressions,58763,58763,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536301,TotalBlackImpressions,884277,890083,5806,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP536445,TotalColorImpressions,105913,105913,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536445,TotalBlackImpressions,1014433,1014433,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536305,TotalBlackImpressions,585601,586047,446,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP536305,TotalColorImpressions,41253,41262,9,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP536448,TotalColorImpressions,29605,29605,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536448,TotalBlackImpressions,532405,532405,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537014,TotalColorImpressions,27282,27282,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT199458,TotalBlackImpressions,55144,55144,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA557830,TotalBlackImpressions,104050,104050,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP544574,TotalColorImpressions,56540,57352,812,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP548073,TotalBlackImpressions,1081379,1093485,12106,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,VMA559033,TotalBlackImpressions,47281,47281,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558141,TotalBlackImpressions,47660,47660,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558093,TotalBlackImpressions,56772,56772,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537175,TotalBlackImpressions,463949,463949,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537146,TotalColorImpressions,220489,220489,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537146,TotalBlackImpressions,215539,215539,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP534526,TotalBlackImpressions,748421,748421,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,AE7147784,TotalBlackImpressions,19857,19857,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533522,TotalColorImpressions,253140,253140,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533522,TotalBlackImpressions,503405,503405,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535974,TotalColorImpressions,11181,11181,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535974,TotalBlackImpressions,5379,5379,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535171,TotalBlackImpressions,544288,544288,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535354,TotalColorImpressions,80748,80748,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537014,TotalBlackImpressions,530011,530011,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537028,TotalColorImpressions,42897,42897,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,AE7147761,TotalBlackImpressions,76895,76895,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533860,TotalColorImpressions,10626,10626,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533982,TotalColorImpressions,209031,211042,2011,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP541691,TotalBlackImpressions,1646563,1663929,17366,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP542286,TotalColorImpressions,92139,94261,2122,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP542286,TotalBlackImpressions,799291,807076,7785,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,VMA558767,TotalBlackImpressions,89956,89956,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558052,TotalBlackImpressions,9511,9511,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558092,TotalBlackImpressions,11174,11174,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558120,TotalBlackImpressions,42441,42441,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558125,TotalBlackImpressions,42264,42264,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558736,TotalBlackImpressions,44104,44104,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA559034,TotalBlackImpressions,93194,93194,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558862,TotalBlackImpressions,26581,26581,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558734,TotalBlackImpressions,40941,40941,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP550768,TotalBlackImpressions,6656,6656,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 10/23,43755.41692,,
7166976,1,S178,2019,November,,,XKP552777,TotalColorImpressions,76930,76953,23,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP552777,TotalBlackImpressions,1091465,1091861,396,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP552565,TotalColorImpressions,110871,112061,1190,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP552565,TotalBlackImpressions,1175940,1186515,10575,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP537204,TotalBlackImpressions,647493,647493,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP539369,TotalColorImpressions,141043,141043,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533928,TotalColorImpressions,32408,32408,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP533928,TotalBlackImpressions,301540,301540,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP532852,TotalColorImpressions,283874,285207,1333,,,,DDCL,,43761,,
7166976,1,S178,2019,November,,,XKP532852,TotalBlackImpressions,1371191,1373799,2608,,,,DDCL,,43761,,
7166976,1,S178,2019,November,,,XKP534306,TotalColorImpressions,5167,5167,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP527831,TotalColorImpressions,31562,32054,492,,,,Tactical,High volume confirmed in DDCL 10/23,43755.40625,,
7166976,1,S178,2019,November,,,XKP538458,TotalColorImpressions,48438,49443,1005,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP538458,TotalBlackImpressions,623159,627037,3878,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP535887,TotalColorImpressions,55837,55899,62,,,,DDCL,,43761,,
7166976,1,S178,2019,November,,,XKP535887,TotalBlackImpressions,427742,428782,1040,,,,DDCL,,43761,,
7166976,1,S178,2019,November,,,XKP535785,TotalColorImpressions,164885,164885,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535785,TotalBlackImpressions,996335,996335,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535872,TotalColorImpressions,11505,11505,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535872,TotalBlackImpressions,549699,549699,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP534704,TotalBlackImpressions,1499478,1499478,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP550768,TotalColorImpressions,41844,41844,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 10/23,43755.41692,,
7166976,1,S178,2019,November,,,VMA558596,TotalBlackImpressions,37170,37170,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558732,TotalBlackImpressions,37970,37970,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558731,TotalBlackImpressions,23795,23795,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558054,TotalBlackImpressions,107526,107526,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558021,TotalBlackImpressions,1035752,1035752,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558019,TotalBlackImpressions,6525,6525,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558928,TotalBlackImpressions,12459,12459,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558094,TotalImpressions,178837,178837,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA554111,TotalBlackImpressions,42295,42295,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535546,TotalColorImpressions,284093,288780,4687,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP535546,TotalBlackImpressions,1720606,1738956,18350,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP538349,TotalColorImpressions,8837,8837,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP538349,TotalBlackImpressions,266839,266839,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP538467,TotalBlackImpressions,437225,437225,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP535965,TotalColorImpressions,86100,88012,1912,,,,Tactical,High volume confirmed in DDCL 10/23,43755.40693,,
7166976,1,S178,2019,November,,,AE7147471,TotalBlackImpressions,195708,195708,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536070,TotalColorImpressions,14396,14396,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 10/23,43755.40934,,
7166976,1,S178,2019,November,,,XKP543115,TotalColorImpressions,7978,7978,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP543115,TotalBlackImpressions,577474,577474,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,VMA558766,TotalImpressions,20167,20167,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT198488,TotalBlackImpressions,30802,30802,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT200049,TotalBlackImpressions,82080,82080,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT637311,TotalBlackImpressions,191741,191741,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT183324,TotalBlackImpressions,159173,159173,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,YHT637276,TotalBlackImpressions,58481,58481,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP548073,TotalColorImpressions,139438,142892,3454,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP548116,TotalColorImpressions,113779,116367,2588,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP548116,TotalBlackImpressions,1030109,1039112,9003,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP552768,TotalColorImpressions,88987,88987,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP552768,TotalBlackImpressions,1064078,1064078,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP552525,TotalBlackImpressions,1270985,1270985,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP551994,TotalColorImpressions,183158,183158,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP549575,TotalColorImpressions,144640,145800,1160,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP551994,TotalBlackImpressions,822733,822733,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP549575,TotalBlackImpressions,924285,931389,7104,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP534306,TotalBlackImpressions,19046,19046,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP536964,TotalColorImpressions,107669,107669,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP534369,TotalBlackImpressions,380140,380140,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP544650,TotalBlackImpressions,1199443,1210661,11218,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP545102,TotalColorImpressions,111565,111565,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP546007,TotalBlackImpressions,1403045,1405947,2902,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP546007,TotalColorImpressions,128353,128887,534,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP532996,TotalBlackImpressions,975088,984023,8935,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP537092,TotalColorImpressions,323742,345216,21474,,,,Tactical,High volume confirmed in DDCL 10/23 Resolved by the system 10/30,43755.40779,,
7166976,1,S178,2019,November,,,XKP533879,TotalBlackImpressions,451626,452443,817,,,,MBR/XSM/XRM,,43761,,
7166976,1,S178,2019,November,,,XKP540692,TotalBlackImpressions,637652,637652,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP537064,TotalBlackImpressions,15305,15305,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
7166976,1,S178,2019,November,,,XKP541184,TotalBlackImpressions,708787,708787,0,,,No POC available,,Not in sources / IMP1 active / No POC available 10/30,43768,,
